
. pi: 0.191961 0.243570 0.365665 0.198804 rr: 1.000000 2.626324 1.000000 1.000000 2.626324 1.000000 (    0     0)
@@@SIM,0.000000,1.000000,1.000000
@@@SIM,0.000100,1.000000,0.741707
@@@SIM,0.000200,1.000000,0.701647
@@@SIM,0.000300,1.000000,0.677547
@@@SIM,0.000400,0.999940,0.659720
@@@SIM,0.000500,0.999900,0.645447
@@@SIM,0.000600,0.999880,0.633407
@@@SIM,0.000700,0.999880,0.622673
@@@SIM,0.000800,0.999880,0.613760
@@@SIM,0.000900,0.999840,0.605047
@@@SIM,0.001000,0.999840,0.597287
@@@SIM,0.001100,0.999820,0.589847
@@@SIM,0.001200,0.999740,0.583367
@@@SIM,0.001300,0.999720,0.577140
@@@SIM,0.001400,0.999700,0.571327
@@@SIM,0.001500,0.999680,0.565960
@@@SIM,0.001600,0.999660,0.560940
@@@SIM,0.001700,0.999660,0.555640
@@@SIM,0.001800,0.999600,0.550573
@@@SIM,0.001900,0.999600,0.546200
@@@SIM,0.002000,0.999580,0.541813
@@@SIM,0.002100,0.999540,0.537607
@@@SIM,0.002200,0.999540,0.533327
@@@SIM,0.002300,0.999540,0.529587
@@@SIM,0.002400,0.999540,0.525780
@@@SIM,0.002500,0.999540,0.522193
@@@SIM,0.002600,0.999500,0.518733
@@@SIM,0.002700,0.999480,0.515380
@@@SIM,0.002800,0.999440,0.511940
@@@SIM,0.002900,0.999380,0.508840
@@@SIM,0.003000,0.999320,0.505693
@@@SIM,0.003100,0.999320,0.502880
@@@SIM,0.003200,0.999280,0.499920
@@@SIM,0.003300,0.999280,0.497200
@@@SIM,0.003400,0.999240,0.494380
@@@SIM,0.003500,0.999200,0.491313
@@@SIM,0.003600,0.999140,0.488813
@@@SIM,0.003700,0.999120,0.485967
@@@SIM,0.003800,0.999120,0.483453
@@@SIM,0.003900,0.999060,0.480980
@@@SIM,0.004000,0.999040,0.478773
@@@SIM,0.004100,0.999000,0.476567
@@@SIM,0.004200,0.998960,0.474133
@@@SIM,0.004300,0.998940,0.471733
@@@SIM,0.004400,0.998940,0.469440
@@@SIM,0.004500,0.998920,0.466913
@@@SIM,0.004600,0.998900,0.464820
@@@SIM,0.004700,0.998860,0.462580
@@@SIM,0.004800,0.998840,0.460507
@@@SIM,0.004900,0.998800,0.458560
@@@SIM,0.005000,0.998780,0.456640
@@@SIM,0.005100,0.998780,0.454787
@@@SIM,0.005200,0.998700,0.452613
@@@SIM,0.005300,0.998660,0.450707
@@@SIM,0.005400,0.998620,0.448700
@@@SIM,0.005500,0.998580,0.446613
@@@SIM,0.005600,0.998540,0.444853
@@@SIM,0.005700,0.998540,0.443153
@@@SIM,0.005800,0.998500,0.441620
@@@SIM,0.005900,0.998480,0.439907
@@@SIM,0.006000,0.998460,0.438267
@@@SIM,0.006100,0.998440,0.436667
@@@SIM,0.006200,0.998440,0.435100
@@@SIM,0.006300,0.998420,0.433573
@@@SIM,0.006400,0.998360,0.431793
@@@SIM,0.006500,0.998300,0.430253
@@@SIM,0.006600,0.998300,0.428693
@@@SIM,0.006700,0.998260,0.426913
@@@SIM,0.006800,0.998200,0.425400
@@@SIM,0.006900,0.998180,0.423793
@@@SIM,0.007000,0.998060,0.422340
@@@SIM,0.007100,0.998060,0.420847
@@@SIM,0.007200,0.998040,0.419500
@@@SIM,0.007300,0.997960,0.418013
@@@SIM,0.007400,0.997960,0.416427
@@@SIM,0.007500,0.997940,0.415027
@@@SIM,0.007600,0.997900,0.413700
@@@SIM,0.007700,0.997860,0.412453
@@@SIM,0.007800,0.997820,0.411200
@@@SIM,0.007900,0.997760,0.409900
@@@SIM,0.008000,0.997740,0.408573
@@@SIM,0.008100,0.997700,0.407153
@@@SIM,0.008200,0.997700,0.405880
@@@SIM,0.008300,0.997680,0.404747
@@@SIM,0.008400,0.997640,0.403387
@@@SIM,0.008500,0.997560,0.402107
