
. pi: 0.250000 0.250000 0.250000 0.250000 rr: 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 (    0     0)
@@@SIM,0.000000,1.000000,1.000000
@@@SIM,0.000100,1.000000,0.772180
@@@SIM,0.000200,1.000000,0.731820
@@@SIM,0.000300,0.999980,0.707547
@@@SIM,0.000400,0.999980,0.690527
@@@SIM,0.000500,0.999920,0.676393
@@@SIM,0.000600,0.999900,0.664913
@@@SIM,0.000700,0.999820,0.654460
@@@SIM,0.000800,0.999760,0.644893
@@@SIM,0.000900,0.999720,0.636580
@@@SIM,0.001000,0.999700,0.629820
@@@SIM,0.001100,0.999680,0.622967
@@@SIM,0.001200,0.999660,0.616733
@@@SIM,0.001300,0.999640,0.610153
@@@SIM,0.001400,0.999620,0.604140
@@@SIM,0.001500,0.999560,0.598200
@@@SIM,0.001600,0.999540,0.592733
@@@SIM,0.001700,0.999540,0.587820
@@@SIM,0.001800,0.999520,0.583080
@@@SIM,0.001900,0.999520,0.577980
@@@SIM,0.002000,0.999520,0.573427
@@@SIM,0.002100,0.999460,0.568313
@@@SIM,0.002200,0.999420,0.564167
@@@SIM,0.002300,0.999340,0.560167
@@@SIM,0.002400,0.999280,0.556133
@@@SIM,0.002500,0.999200,0.552240
@@@SIM,0.002600,0.999180,0.548060
@@@SIM,0.002700,0.999160,0.544933
@@@SIM,0.002800,0.999140,0.541567
@@@SIM,0.002900,0.999080,0.538340
@@@SIM,0.003000,0.999060,0.534833
@@@SIM,0.003100,0.999040,0.531720
@@@SIM,0.003200,0.999040,0.528507
@@@SIM,0.003300,0.999040,0.525480
@@@SIM,0.003400,0.999020,0.522500
@@@SIM,0.003500,0.998940,0.519833
@@@SIM,0.003600,0.998920,0.516447
@@@SIM,0.003700,0.998900,0.513727
@@@SIM,0.003800,0.998900,0.511007
@@@SIM,0.003900,0.998900,0.508120
@@@SIM,0.004000,0.998820,0.505440
@@@SIM,0.004100,0.998800,0.502740
@@@SIM,0.004200,0.998800,0.500413
@@@SIM,0.004300,0.998780,0.498100
@@@SIM,0.004400,0.998740,0.496087
@@@SIM,0.004500,0.998680,0.493407
@@@SIM,0.004600,0.998660,0.490727
@@@SIM,0.004700,0.998580,0.488600
@@@SIM,0.004800,0.998580,0.486520
@@@SIM,0.004900,0.998560,0.484987
@@@SIM,0.005000,0.998540,0.482867
@@@SIM,0.005100,0.998480,0.480267
@@@SIM,0.005200,0.998460,0.477913
@@@SIM,0.005300,0.998440,0.476480
@@@SIM,0.005400,0.998400,0.474533
@@@SIM,0.005500,0.998400,0.472560
@@@SIM,0.005600,0.998380,0.470387
@@@SIM,0.005700,0.998380,0.467967
@@@SIM,0.005800,0.998380,0.465873
@@@SIM,0.005900,0.998320,0.463680
@@@SIM,0.006000,0.998280,0.462013
@@@SIM,0.006100,0.998240,0.460607
@@@SIM,0.006200,0.998240,0.458753
@@@SIM,0.006300,0.998220,0.456773
@@@SIM,0.006400,0.998200,0.455000
@@@SIM,0.006500,0.998140,0.453053
@@@SIM,0.006600,0.998060,0.451427
@@@SIM,0.006700,0.998060,0.449420
@@@SIM,0.006800,0.998000,0.447753
@@@SIM,0.006900,0.997960,0.446000
@@@SIM,0.007000,0.997940,0.444647
@@@SIM,0.007100,0.997900,0.443060
@@@SIM,0.007200,0.997900,0.441887
@@@SIM,0.007300,0.997860,0.439607
@@@SIM,0.007400,0.997800,0.438160
@@@SIM,0.007500,0.997780,0.436780
@@@SIM,0.007600,0.997760,0.435273
@@@SIM,0.007700,0.997740,0.434087
@@@SIM,0.007800,0.997720,0.432700
@@@SIM,0.007900,0.997700,0.430953
@@@SIM,0.008000,0.997700,0.429813
@@@SIM,0.008100,0.997640,0.428327
@@@SIM,0.008200,0.997600,0.426540
@@@SIM,0.008300,0.997560,0.425520
@@@SIM,0.008400,0.997560,0.424400
@@@SIM,0.008500,0.997540,0.423060
@@@SIM,0.008600,0.997480,0.421900
@@@SIM,0.008700,0.997440,0.420400
@@@SIM,0.008800,0.997420,0.419213
@@@SIM,0.008900,0.997400,0.417933
@@@SIM,0.009000,0.997340,0.416233
@@@SIM,0.009100,0.997280,0.414767
@@@SIM,0.009200,0.997260,0.413280
@@@SIM,0.009300,0.997240,0.411807
@@@SIM,0.009400,0.997220,0.410447
@@@SIM,0.009500,0.997180,0.408987
@@@SIM,0.009600,0.997160,0.407840
@@@SIM,0.009700,0.997140,0.406720
@@@SIM,0.009800,0.997120,0.405360
@@@SIM,0.009900,0.997040,0.403787
@@@SIM,0.010000,0.996940,0.402453
@@@SIM,0.010100,0.996920,0.401353
@@@SIM,0.010200,0.996900,0.400040
@@@SIM,0.010300,0.996860,0.398947
@@@SIM,0.010400,0.996820,0.397700
@@@SIM,0.010500,0.996740,0.396620
@@@SIM,0.010600,0.996660,0.395413
@@@SIM,0.010700,0.996660,0.394240
@@@SIM,0.010800,0.996660,0.392820
@@@SIM,0.010900,0.996620,0.391720
@@@SIM,0.011000,0.996580,0.390460
@@@SIM,0.011100,0.996520,0.388833
@@@SIM,0.011200,0.996480,0.387593
@@@SIM,0.011300,0.996440,0.386700
@@@SIM,0.011400,0.996400,0.385773
@@@SIM,0.011500,0.996360,0.384800
@@@SIM,0.011600,0.996360,0.383767
@@@SIM,0.011700,0.996300,0.382653
@@@SIM,0.011800,0.996240,0.381593
@@@SIM,0.011900,0.996160,0.380373
@@@SIM,0.012000,0.996160,0.379093
@@@SIM,0.012100,0.996160,0.378133
@@@SIM,0.012200,0.996160,0.376893
@@@SIM,0.012300,0.996060,0.376060
@@@SIM,0.012400,0.996040,0.374960
