
. Starting tree: BioNJ

. Processed 1 data set ( ./38_evolve_data.txt )

. Final log-likelihood: -20228.139771


 _______________________________________________________________________ 
|                                                                       |
|                     ./38_evolve_data.txt      (partition element  0)  |
|_______________________________________________________________________|

. Number of rate classes:		                   3
. Model of rate variation:		           FreeRates
. Relative average rate:		            1.000000

. Mixture class 1
   Relative substitution rate:	            0.033365
   Rel. rate freq. (> 0 rates):	            0.561858
   Rate class number:		                   0
   Substitution model:		                JC69
   Rate matrix weight:		            1.000000
   Equ. freq. weight:		            1.000000
   Integrated length (IL) model:                  no

. Mixture class 2
   Relative substitution rate:	            0.845853
   Rel. rate freq. (> 0 rates):	            0.278241
   Rate class number:		                   1
   Substitution model:		                JC69
   Rate matrix weight:		            1.000000
   Equ. freq. weight:		            1.000000
   Integrated length (IL) model:                  no

. Mixture class 3
   Relative substitution rate:	            4.664798
   Rel. rate freq. (> 0 rates):	            0.159900
   Rate class number:		                   2
   Substitution model:		                JC69
   Rate matrix weight:		            1.000000
   Equ. freq. weight:		            1.000000
   Integrated length (IL) model:                  no

   AIC:             40658.28
   BIC:            141456.28


 _______________________________________________________________________ 
|                                                                       |
|                        Model summary table                            |
|_______________________________________________________________________|

  ---------------------------
  Partition element  0  0  0 
  ---------------------------
  State frequencies  a  a  a 
     Branch lengths  a  a  a 
        Rate matrix  a  a  a 
  ---------------------------


. Tree estimated from data partition 0
 (ckxlf:0.01565492,jaivb:0.00651827,((nptxy:0.14262958,(myrvr:0.14543740,stcjd:0.12817575)0.000000:0.00724519)0.000000:0.00798253,((((llhgt:0.15531306,njcqr:0.20266294)0.000000:0.05706002,((yimqm:0.16539533,((rolps:0.12465762,(povoj:0.07633168,(gukvf:0.02133129,hehhq:0.01830350)0.000000:0.06283355)0.000000:0.04523750)0.000000:0.02209945,(sepat:0.15511685,(xqvnj:0.09213507,(sgnwk:0.11496277,pyvnm:0.11724022)0.000000:0.01267397)0.000000:0.04659123)0.000000:0.02235328)0.000000:0.01124107)0.000000:0.01919290,(((mcoym:0.15266618,nqaru:0.15324412)0.000000:0.02114788,((qlhco:0.13018520,(xwpcc:0.08021014,nwiyl:0.09845247)0.000000:0.02915256)0.000000:0.03747297,(yteca:0.16194952,bhlgw:0.13494908)0.000000:0.01002323)0.000000:0.01732015)0.000000:0.01869525,(jchlm:0.19107594,(spsre:0.11502478,(ovldi:0.07358049,qyifa:0.06771225)0.000000:0.03779202)0.000000:0.02241226)0.000000:0.05576259)0.000000:0.01210596)0.000000:0.01694012)0.000000:0.00510147,(exhbg:0.19851585,(((mhwsn:0.12833235,((onqsi:0.06513306,ovwyn:0.07676815)0.000000:0.06532196,(avdmd:0.09117567,twbmi:0.10565538)0.000000:0.01004601)0.000000:0.02471367)0.000000:0.03689388,(eviyx:0.21738405,(rqohg:0.15440455,(shexr:0.09816501,anugr:0.12536182)0.000000:0.04335895)0.000000:0.01829188)0.000000:0.00752459)0.000000:0.03292552,(((xmdhv:0.13627682,urgbn:0.08127490)0.000000:0.08785650,((edyyr:0.10318635,ybcmm:0.08212561)0.000000:0.09177691,(eqltc:0.11091868,asgcx:0.17442519)0.000000:0.02214886)0.000000:0.04984897)0.000000:0.00732655,(aslgg:0.20333248,pkphh:0.18854968)0.000000:0.00000001)0.000000:0.00955549)0.000000:0.01018569)0.000000:0.04285568)0.000000:0.02748499,((aytgw:0.08512484,(iyvjj:0.04014881,kaoyw:0.03213963)0.000000:0.06890644)0.000000:0.09651727,(amxyy:0.04631458,lmdyp:0.06368500)0.000000:0.16945492)0.000000:0.00477696)0.000000:0.04189979)0.000000:0.15129804);
@@@MAXFOLD,0.000000,0.999980,1.000007
@@@MAXFOLD,0.000100,0.993260,0.992960
@@@MAXFOLD,0.000200,0.985400,0.984733
@@@MAXFOLD,0.000300,0.971900,0.970500
@@@MAXFOLD,0.000400,0.962860,0.961053
@@@MAXFOLD,0.000500,0.954980,0.952720
@@@MAXFOLD,0.000600,0.948140,0.945660
@@@MAXFOLD,0.000700,0.946980,0.944527
@@@MAXFOLD,0.000800,0.926940,0.923427
@@@MAXFOLD,0.000900,0.905740,0.901187
@@@MAXFOLD,0.001000,0.878100,0.872400
@@@MAXFOLD,0.001100,0.863400,0.857107
@@@MAXFOLD,0.001200,0.843100,0.835767
@@@MAXFOLD,0.001300,0.829520,0.821527
@@@MAXFOLD,0.001400,0.807180,0.798133
@@@MAXFOLD,0.001500,0.778860,0.768580
@@@MAXFOLD,0.001600,0.756720,0.745567
@@@MAXFOLD,0.001700,0.740440,0.728660
@@@MAXFOLD,0.001800,0.710460,0.697293
@@@MAXFOLD,0.001900,0.696280,0.682387
@@@MAXFOLD,0.002000,0.686620,0.672307
@@@MAXFOLD,0.002100,0.675440,0.660893
@@@MAXFOLD,0.002200,0.667120,0.652333
@@@MAXFOLD,0.002300,0.656620,0.642133
@@@MAXFOLD,0.002400,0.636600,0.620440
@@@MAXFOLD,0.002500,0.633520,0.617340
@@@MAXFOLD,0.002600,0.626580,0.609967
@@@MAXFOLD,0.002700,0.621900,0.605533
@@@MAXFOLD,0.002800,0.620080,0.603487
@@@MAXFOLD,0.002900,0.617640,0.601073
@@@MAXFOLD,0.003000,0.616320,0.599840
@@@MAXFOLD,0.003100,0.614820,0.598300
@@@MAXFOLD,0.003200,0.613440,0.597067
@@@MAXFOLD,0.003300,0.608320,0.592000
@@@MAXFOLD,0.003400,0.607240,0.591000
@@@MAXFOLD,0.003500,0.605520,0.589220
@@@MAXFOLD,0.003600,0.605240,0.588940
@@@MAXFOLD,0.003700,0.604080,0.587840
@@@MAXFOLD,0.003800,0.603860,0.587600
@@@MAXFOLD,0.003900,0.603740,0.587527
@@@MAXFOLD,0.004000,0.602420,0.586213
@@@MAXFOLD,0.004100,0.601420,0.585120
@@@MAXFOLD,0.004200,0.600280,0.584000
@@@MAXFOLD,0.004300,0.597940,0.581753
@@@MAXFOLD,0.004400,0.596980,0.580633
@@@MAXFOLD,0.004500,0.595020,0.578767
@@@MAXFOLD,0.004600,0.593580,0.577407
@@@MAXFOLD,0.004700,0.593400,0.577207
@@@MAXFOLD,0.004800,0.592520,0.576373
@@@MAXFOLD,0.004900,0.592260,0.576147
@@@MAXFOLD,0.005000,0.592120,0.575987
@@@MAXFOLD,0.005100,0.591300,0.575107
@@@MAXFOLD,0.005200,0.591200,0.575020
@@@MAXFOLD,0.005300,0.589140,0.573080
@@@MAXFOLD,0.005400,0.588940,0.572880
@@@MAXFOLD,0.005500,0.588900,0.572847
@@@MAXFOLD,0.005600,0.588780,0.572693
@@@MAXFOLD,0.005700,0.588700,0.572607
@@@MAXFOLD,0.005800,0.588580,0.572447
@@@MAXFOLD,0.005900,0.587180,0.570920
@@@MAXFOLD,0.006000,0.587020,0.570660
@@@MAXFOLD,0.006100,0.585000,0.568813
@@@MAXFOLD,0.006200,0.584640,0.568373
@@@MAXFOLD,0.006300,0.584560,0.568227
@@@MAXFOLD,0.006400,0.584520,0.568173
@@@MAXFOLD,0.006500,0.584440,0.568093
@@@MAXFOLD,0.006600,0.584400,0.568013
@@@MAXFOLD,0.006700,0.584360,0.567947
@@@MAXFOLD,0.006800,0.584300,0.567867
@@@MAXFOLD,0.006900,0.584260,0.567813
@@@MAXFOLD,0.007000,0.584220,0.567780
@@@MAXFOLD,0.007100,0.583880,0.567500
@@@MAXFOLD,0.007200,0.583560,0.567127
@@@MAXFOLD,0.007300,0.583500,0.567100
@@@MAXFOLD,0.007400,0.583500,0.567060
@@@MAXFOLD,0.007500,0.583380,0.567020
@@@MAXFOLD,0.007600,0.583360,0.566987
@@@MAXFOLD,0.007700,0.583300,0.566960
@@@MAXFOLD,0.007800,0.583280,0.566933
@@@MAXFOLD,0.007900,0.583260,0.566847
@@@MAXFOLD,0.008000,0.583240,0.566840
@@@MAXFOLD,0.008100,0.583160,0.566807
@@@MAXFOLD,0.008200,0.583140,0.566800
@@@MAXFOLD,0.008300,0.583140,0.566773
@@@MAXFOLD,0.008400,0.583140,0.566753
@@@MAXFOLD,0.008500,0.583100,0.566713
@@@MAXFOLD,0.008600,0.583100,0.566693
@@@MAXFOLD,0.008700,0.583000,0.566593
@@@MAXFOLD,0.008800,0.582900,0.566513
@@@MAXFOLD,0.008900,0.582140,0.565673
@@@MAXFOLD,0.009000,0.582140,0.565660
@@@MAXFOLD,0.009100,0.582100,0.565560
@@@MAXFOLD,0.009200,0.580380,0.563933
@@@MAXFOLD,0.009300,0.580240,0.563787
@@@MAXFOLD,0.009400,0.580020,0.563567
@@@MAXFOLD,0.009500,0.579360,0.562873
@@@MAXFOLD,0.009600,0.578700,0.562100
@@@MAXFOLD,0.009700,0.578460,0.561840
@@@MAXFOLD,0.009800,0.578160,0.561540
@@@MAXFOLD,0.009900,0.577760,0.561060
@@@MAXFOLD,0.010000,0.577600,0.560913
@@@MAXFOLD,0.010100,0.577480,0.560840
@@@MAXFOLD,0.010200,0.577460,0.560833
@@@MAXFOLD,0.010300,0.577380,0.560807
@@@MAXFOLD,0.010400,0.577320,0.560727
@@@MAXFOLD,0.010500,0.577200,0.560613
@@@MAXFOLD,0.010600,0.577000,0.560373
@@@MAXFOLD,0.010700,0.576580,0.559933
@@@MAXFOLD,0.010800,0.576480,0.559753
@@@MAXFOLD,0.010900,0.575760,0.558940
@@@MAXFOLD,0.011000,0.575420,0.558687
@@@MAXFOLD,0.011100,0.574860,0.558133
@@@MAXFOLD,0.011200,0.574360,0.557667
@@@MAXFOLD,0.011300,0.572500,0.555840
@@@MAXFOLD,0.011400,0.572420,0.555713
@@@MAXFOLD,0.011500,0.572280,0.555533
@@@MAXFOLD,0.011600,0.571840,0.555180
@@@MAXFOLD,0.011700,0.571380,0.554647
@@@MAXFOLD,0.011800,0.571120,0.554420
@@@MAXFOLD,0.011900,0.571040,0.554287
@@@MAXFOLD,0.012000,0.570900,0.554140
@@@MAXFOLD,0.012100,0.570300,0.553600
@@@MAXFOLD,0.012200,0.569700,0.552927
@@@MAXFOLD,0.012300,0.569520,0.552727
@@@MAXFOLD,0.012400,0.569220,0.552447
@@@MAXFOLD,0.012500,0.568860,0.552040
@@@MAXFOLD,0.012600,0.568720,0.551867
@@@MAXFOLD,0.012700,0.568660,0.551820
@@@MAXFOLD,0.012800,0.568520,0.551687
@@@MAXFOLD,0.012900,0.568500,0.551627
@@@MAXFOLD,0.013000,0.568360,0.551527
@@@MAXFOLD,0.013100,0.567720,0.550967
@@@MAXFOLD,0.013200,0.566500,0.549673
@@@MAXFOLD,0.013300,0.566240,0.549313
@@@MAXFOLD,0.013400,0.566120,0.549187
@@@MAXFOLD,0.013500,0.566040,0.549133
@@@MAXFOLD,0.013600,0.565580,0.548673
@@@MAXFOLD,0.013700,0.564460,0.547593
@@@MAXFOLD,0.013800,0.564300,0.547467
@@@MAXFOLD,0.013900,0.564040,0.547227
@@@MAXFOLD,0.014000,0.563940,0.547093
@@@MAXFOLD,0.014100,0.563600,0.546813
@@@MAXFOLD,0.014200,0.562880,0.546187
@@@MAXFOLD,0.014300,0.562440,0.545640
@@@MAXFOLD,0.014400,0.562380,0.545473
@@@MAXFOLD,0.014500,0.562300,0.545333
@@@MAXFOLD,0.014600,0.562280,0.545267
@@@MAXFOLD,0.014700,0.562240,0.545220
@@@MAXFOLD,0.014800,0.562160,0.545153
@@@MAXFOLD,0.014900,0.561960,0.545000
@@@MAXFOLD,0.015000,0.561440,0.544593
@@@MAXFOLD,0.015100,0.560900,0.543960
@@@MAXFOLD,0.015200,0.560580,0.543633
@@@MAXFOLD,0.015300,0.560480,0.543513
@@@MAXFOLD,0.015400,0.560420,0.543440
@@@MAXFOLD,0.015500,0.560400,0.543327
@@@MAXFOLD,0.015600,0.560400,0.543300
@@@MAXFOLD,0.015700,0.560340,0.543220
@@@MAXFOLD,0.015800,0.560220,0.543107
@@@MAXFOLD,0.015900,0.559840,0.542820
@@@MAXFOLD,0.016000,0.559440,0.542520
@@@MAXFOLD,0.016100,0.559380,0.542327
@@@MAXFOLD,0.016200,0.559240,0.542133
@@@MAXFOLD,0.016300,0.558920,0.541927
@@@MAXFOLD,0.016400,0.558340,0.541347
@@@MAXFOLD,0.016500,0.557820,0.540813
@@@MAXFOLD,0.016600,0.557660,0.540587
@@@MAXFOLD,0.016700,0.557360,0.540267
@@@MAXFOLD,0.016800,0.557020,0.539933
@@@MAXFOLD,0.016900,0.556900,0.539760
@@@MAXFOLD,0.017000,0.556780,0.539613
@@@MAXFOLD,0.017100,0.556520,0.539427
@@@MAXFOLD,0.017200,0.556460,0.539380
@@@MAXFOLD,0.017300,0.556280,0.539273
@@@MAXFOLD,0.017400,0.555580,0.538500
@@@MAXFOLD,0.017500,0.554980,0.537893
@@@MAXFOLD,0.017600,0.554320,0.537227
@@@MAXFOLD,0.017700,0.554040,0.536933
@@@MAXFOLD,0.017800,0.553620,0.536540
@@@MAXFOLD,0.017900,0.553220,0.536107
@@@MAXFOLD,0.018000,0.550980,0.534020
@@@MAXFOLD,0.018100,0.549600,0.532667
@@@MAXFOLD,0.018200,0.547680,0.530653
@@@MAXFOLD,0.018300,0.546840,0.529933
@@@MAXFOLD,0.018400,0.546300,0.529380
@@@MAXFOLD,0.018500,0.545900,0.528813
@@@MAXFOLD,0.018600,0.545180,0.528120
@@@MAXFOLD,0.018700,0.543820,0.526727
@@@MAXFOLD,0.018800,0.543520,0.526440
@@@MAXFOLD,0.018900,0.543260,0.526153
@@@MAXFOLD,0.019000,0.543040,0.525993
@@@MAXFOLD,0.019100,0.542740,0.525740
@@@MAXFOLD,0.019200,0.542340,0.525400
@@@MAXFOLD,0.019300,0.542100,0.525120
@@@MAXFOLD,0.019400,0.541940,0.524973
@@@MAXFOLD,0.019500,0.541020,0.524087
@@@MAXFOLD,0.019600,0.540580,0.523600
@@@MAXFOLD,0.019700,0.540340,0.523287
@@@MAXFOLD,0.019800,0.540220,0.523127
@@@MAXFOLD,0.019900,0.540120,0.523013
@@@MAXFOLD,0.020000,0.540020,0.522913
@@@MAXFOLD,0.020100,0.539900,0.522680
@@@MAXFOLD,0.020200,0.537440,0.520327
@@@MAXFOLD,0.020300,0.537020,0.519767
